ArtistID,ArtistName
2985,iLoveMakonnen 
2843,Otis Leavill
3103,Charlie
3746,Vicious
2844,The Volume's
2845,Heartland
4588,The Glass Bottle 
2847,Remo
2848,William Michael Morgan
2849,Julia Michaels
3816,Glass Moon
2850,Clean Bandit 
2851,Kris Kross
2852,Marc Anthony
2853,Euclid Beach Band
2855,Roy Hamilton
2859,Sparks
2860,A Flock Of Seagulls
2865,PMD
3658,John Miles
2866,Yaki-Da
3402,R. City 
2869,Cathy 
2870,Kirk Franklin
3141,Styles 
2872,Brenda K. Starr
3556,Florida Georgia Line
2874,The Del Fuegos
2876,Splender
2878,The Rubinoos
4156,Rusted Root
2880,Randy Travis
3385,Tom Jones
2881,Carrie Underwood 
4649,Percy Faith And His Orchestra
2882,Macy Gray
2884,Willa Ford
3021,Stonewall Jackson
2888,Twisted Sister
2890,Mack 10
3814,Rod McKuen
2892,Jimmy Cross
2893,The Light Brigade
4232,Young Dro 
2894,Enoch Light 
4725,The Harden Trio
2897,Peggy Scott 
2898,The Zombies
2900,Chris Christian
2902,The Poppy Family
2904,Little Peggy March
2907,Ronnie and The Hi-Lites
2909,Skee-Lo
2910,TKA
4393,Clefs Of Lavender Hill
2913,Barry 
4431,Brown Boy
2915,Alan Parsons
2918,What Is This
2919,Vikki Carr
3870,Sunny 
2921,Puff Daddy 
2922,The Five Satins
3608,Lil Scrappy 
2923,Tommy Sands
2924,Damita Jo
2925,The Replacements
4633,Joe South
2927,Whatnauts
2929,Claude Gray
2931,Dr. Buzzard's Original Savannah Band
2932,Tommy Boyce
2935,Terry Stafford
2937,Lil Scrappy
2938,P$C 
2939,Trick Daddy
2942,Lamb
4787,Alan O'Day
2944,New York City
2946,The Wreckers
2947,Michelle Branch 
2948,Santana 
2949,Big K.R.I.T.
2951,Young Jeezy
2952,Drake 
2954,Bizarre Inc
2956,The Intrigues
3477,Sam Dew
2959,Herman's Hermits
2964,John Kay
2970,Nona Gaye
3519,Labrinth
2974,Sasha
2978,Bobby Lewis
2980,The Rhondels
2982,Shirley and Lee
4229,Imajin 
2989,The Kiki Dee Band
2991,Dynasty
4505,Bob
2992,Linda Scott
2994,The Dynamics
2995,Vanilla Ice
3709,Big Noise
2997,Rod Lauren
3000,The Rowans
3001,Dreamlovers
3632,The Shamen
4042,L.A.D.
4663,The Four Coins
3004,Bobby Wood
4205,Freddie North
3005,Ian Lloyd 
3006,Streets
3009,Leslie Pearl
3011,Jack Jones
3023,DAY26 
3026,Fergie
3029,Lenny Miles
3030,Big Boi
3033,BeBe Winans
3034,Cherish
3035,The Timetones
3041,Donell Jones
3043,Cross Country
3046,Evans
3293,Dicky Doo And The Don'ts
3049,Lil' Phat 
4923,Kalin Twins
4026,Styles Of Beyond
3050,Four Tops
3053,Aventura
3364,A Rocket To The Moon
3054,Darren Hayes
3055,Bo Bice
3064,Black Sabbath
3066,Webb Pierce
5058,Clarence Clemons 
3067,Logic
3070,KYLE 
3075,Felice Taylor
3079,D.J. E-Z Rock
3080,Rob Base 
3722,Sherrie Austin
4881,Tommy Shane Steiner
3225,MC5
3083,The Peanut Butter Conspiracy
3515,Mocha"
3084,G.L. Crockett
3091,Perry Como 
4272,Shabba Ranks (
3092,The Choir
3840,Ashley McBryde
3094,Team 10
3099,Faron Young
3108,Dr. Alban
3109,Talk Talk
3989,Brandy 
3110,Geoffrey Williams
3111,KBC Band
3116,The Larks
3118,Louis Williams)
3123,Small Faces
3126,Link Wray And The Wraymen
3128,Nancy Sinatra 
3130,Bobby Comstock And The Counts
3131,L.A. Style
3132,Teena Marie
3133,Pilot
3137,David Dundas
3138,Lemon Pipers
3868,Models
3139,CRUSH
3514,Spliff Star
3144,Caesars
3146,Lawrence Reynolds
3148,Young Scooter
3149,Juice WRLD 
4384,Happy Mondays
3875,The Silencers
4585,The Goodies
3151,Jay-Z 
3153,Diane Maxwell
3683,Matt Monro
3155,Frankie Calen
4456,Franke 
3158,Priscilla
3162,Shelley Fabares
3163,Johnny Winter
3164,Peter Tosh
3166,Joanie Sommers
3168,Hayley Mills
3170,The Amboy Dukes
4439,Robin Luke
3171,Tom Parker
3173,The Peels
3174,Frankie Vaughan
3718,Trillville
3175,Monty
3176,The Strokes
3180,Zay Hilfigerrr 
4134,Eria Fachin
3184,The Movement
3307,Dave Mason
3190,Jimmy Clanton And His Rockets
4524,Kinsu
3191,Biz Markie
3193,Ian Hunter
3537,Pop-Tops
3195,The McGuire Sisters
3199,Johnny Kemp
3201,Louis Tomlinson
3203,WE the Kings
5079,White Town
3205,Larry John McNally
3208,The Click Five
3209,Randy Vanwarmer
3213,The Emperor's
3214,Marillion
4850,B.o.B.
3218,Alvin Cash
4659,The Rattles
3221,Little Eva
4702,Mina
3223,Zombie Nation
3226,Junction
3229,Kim Wilde
3230,MGMT
3239,Diane Renay
3243,Digital Underground
3244,Michael Ray
3660,Lyfe Jennings
4301,Jill Scott 
3246,Total
3617,DDG
3251,Otis 
3252,Candyman
3254,Michele Lee
3258,The Blendells
3259,Auburn 
3261,Farruko
3262,Mana
3265,Fats Domino
3266,Labelle
3267,bbno$
3899,Lou Monte
4112,AWOLNATION
3268,Y2K 
3270,David Essex
3271,Cannibal And The Headhunters
3273,the Satellites
4991,Teddy 
3274,Collay 
3278,Lostprophets
4545,Bill Parsons
3279,The Swon Brothers
3612,The Lox [
3280,Sonny
3283,Robin McNamara
3972,Book Of Love
3284,Information Society
4624,Daryle Singletary
3285,Rudimental 
3286,The Detergents
3291,Major Lazer 
3292,Pink Floyd
3295,Will Young
3296,The Tony Rich Project
3300,Neon Trees
3303,Betty Everett 
3304,Bobbie Gentry
3310,Alessia Cara
4002,Max Werner
3311,Alec Benjamin 
3313,Avril Lavigne 
3315,Derringer
3967,Skepta
3318,Bunny Sigler
3322,Billy Bland
3853,Yaz
3326,West Street Mob
3329,Average White Band
3677,Coro
3330,The Routers
3331,Nile Rodgers
3334,Michel'le
3336,Richie Rich
3337,Bobby Comstock
3341,WhoHeem
3346,Sonny Geraci
4374,Paris Hilton
4311,Trillville 
3348,Graham Parker
3349,The Dream Academy
3710,Trina
3351,The Band
3352,Reunion
3355,Chad Brock
3357,MAX 
3778,Jeff Carson
3358,Lana Cantrell
3359,Scott McKenzie
3361,Meghan Trainor 
3366,Conway Twitty
3369,Ferrante 
3373,Leapy Lee
3376,Annie Lennox
3378,Chase Bryant
3380,Pete Seeger
4004,Mary Russell
3705,Saweetie
3381,Huelyn Duvall
3621,Andrea True Connection
3382,Sheila
4053,Edgar Winter
3793,Waka Flocka Flame
3383,White Lion
3388,The Toy Dolls
4980,The JaneDear Girls
3389,Ali Thomson
3392,Cliff Richard and The Drifters
3394,Pseudo Echo
3405,Paul Petersen
3406,Rosie
3407,Andrew Gold
3410,Wendy Waldman
3411,Michael Parks
3414,Cassie
3415,Britny Fox
3416,BlocBoy JB 
3417,Deane Hawley
3418,The Sunshine Company
3463,Frank Mills
3419,Hot Stylz 
3420,Johnny Thunder
4864,Glenn Jones
3421,Eminem 
3422,Dre 
3425,Ruth B
3426,Nastyboy Klick
3427,Gesaffelstein 
3429,H.B. Barnum
3430,The Range With Shawn Colvin
4795,Skipper or 50 Cent
3936,Lauren Wood
3431,Fat Boys
4844,Claudia Leitte
3432,Sylvie Vartan
3434,Earnest Jackson
3436,Climie Fisher
3439,Boys Like Girls
3440,Troy Keyes
3445,The Vibrations
3448,Chris Willis
4477,Berlin
3449,Badfinger
3452,Normani
3458,Chris Stapleton
3459,Special Generation
4221,MJG
3460,Lara McAllen
3464,Bobby Hebb
3466,Sammy Kershaw
3467,Desmond Child
4866,Painter
3469,Jeffrey Osborne
3470,Gavin Rossdale
3471,311
3474,John O'Banion
3479,Wallace Brothers
3481,Patty Loveless
3482,Gale Garnett
3484,Darden Smith
3485,Guy Marks
3487,Lucas
3489,Lillie
3492,Jason Mraz 
3493,The Poppies
3495,Clipse 
3498,Los Del Mar
4335,Johnny and The Expressions
3499,The Kimberlys
3503,Snootie Wild 
5023,Tate McRae
3506,The Rays
4038,Regard
4461,John Anderson
3508,Don 
3743,Rufus 
3510,The Innocence
3511,Peter Schilling
4589,The Dukays
3512,The Castells
3723,Gloria Gaynor
3516,Missy ""Misdemeanor"" Elliott 
3517,"Nicole 
3518,Johnny Thunder 
3521,Janelle Monae
3524,Britney Spears 
3525,Aurra
3526,Wet Willie
3529,David Naughton
4047,Wax
3532,Cyndi Grecco
3535,Bill Anderson
3540,Reg Owen 
4637,The 5 Chanels
3542,Matthews' Southern Comfort
3544,The Product G
3545,The Ran-Dells
3547,Four Jacks And A Jill
3548,"""Little"" Jimmy Dickens"
3602,The Notorious B.I.G. 
4500,G-Wiz
3561,Tony Burrows
4012,The Ramblers
3562,Herbie Mann
3563,Johnny Watson
3564,Larry Williams 
3565,The Goodtimers
4681,Lainey Wilson
3568,The Whatnauts 
3569,Offset
3571,Eugene Church
3573,Toni Basil
3768,Jimmy Barnes
3578,Joey Powers
3580,The Revels
3584,Fotomaker
4593,Big Poppa
3585,Edith Piaf
3586,Smooth
4060,Gwen McCrae
3789,Sage The Gemini
3590,Soul Asylum
3593,The New Yorkers
3808,Hurricane Smith
3594,Lolo
3595,Panic! At The Disco 
3598,Larry Verne
3599,The Videls
3600,Mistress
3601,Austin Mahone 
3603,Mark Morrison
3604,Johnny Maestro
4256,Eurythmics 
3607,Young Buck
3613,Elephant's Memory
3614,Before Dark
4922,Cock Robin
4579,Ryan Tedder
3615,Fred Schneider
3618,Captain Hollywood Project
4745,The Ivy League
3620,Spiral Starecase
3622,The Neon Philharmonic
3624,Sleepy Brown
3626,OutKast 
3630,Merril Bainbridge
3633,Casely
3638,M People
3639,Jerry Jeff Walker
4054,Tony Bellus
3640,Buddy Greco
4753,Delinquent Habits
3644,Culture Beat
3645,Eternity's Children
3646,Mark McGuinn
3648,YNW Melly
3649,Cheri
3650,Giammarese
5047,Hannah Jones
3651,Tufano 
3655,Stardust
3661,Toby Beau
3668,LSG
3669,Ghost Town DJ's
3670,Charlie Drake
4083,Sweeney Todd
3671,Richard Harris
3672,Soul Train Gang
3735,A$AP Ferg 
3673,Eddie Vedder
3690,Robert Goulet
3725,Loren Allred
3675,David Houston 
3680,Jerry Jaye
3681,Deja Vu
3879,Xzibit
3682,The Blue Notes
3685,Bloodstone
5030,The Shields
3691,Stevie Wonder
3692,Margie Joseph
3693,B.W. Stevenson
4949,John Mayer Trio
3695,DSD
3697,The Girlfriends
3699,Lit
4858,Titus Turner
3701,Susanna Hoffs
4289,"The Corsairs 
3703,Jean Knight
3707,Ian Whitcomb
3708,The Halos
3711,Fugees
3712,T-Wayne
4071,Yo-Yo
3713,Dro
3714,Bandit Gang Marco 
3720,Kai
3721,Flume 
3726,MNEK
4756,Total 
3728,Debbie Taylor
3730,Bone Crusher 
4411,Wynter
3732,Marvin Sapp
3736,U.S. Bonds
3745,Offset 
3749,Love And Rockets
4035,Zac Efron 
3751,Shirley Caesar
3754,Roscoe Dash 
3755,21 Savage 
3756,Wayne Wonder
4777,Rodney O 
3757,The Van Dykes
3758,Galantis
3760,Michael Penn
3761,Wynonna
3764,Sporty Thievz 
3769,Alice Merton
3771,Warren G
3773,Athena Cage
3775,Bulldog
3780,The Uniques 
3781,Charice
3782,Black Rob
3785,Jesse Winchester
3804,The Edwin Hawkins' Singers 
3806,Shades Of Blue
3807,Bertha Tillman
3873,Johnnie 
3811,Billy Gilman
3812,Lil Nas X 
3815,Quavo
3819,Cody Johnson
3822,Russ Ballard
3825,Maria Nayler
3826,Robert Miles 
3830,Barry Young
3834,Travis Barker
3835,Rod Bernard
5057,The Brooklyn Bridge
4120,Fever Tree
3837,Timmy T.
3838,Murray Head
3839,Robey
3842,J-Shin 
3913,The Shins
5009,The Overlanders
3844,The Original Caste
3845,Brewer And Shipley
3851,Nelson
3852,Fox
3854,Perfect Gentlemen
3855,Jessie Hill
3859,Darrell Banks
3862,DJ Mustard
3863,Baby Keem
3864,Darell
3865,Sech 
3876,Silversun Pickups
3883,DMX
3886,Frankie Valli 
3888,Teresa Brewer
3889,The Presidents Of The United States Of America
3894,The Pyramids
3897,Jean
3900,The Peppers
3977,Mondo Rock
3905,Johnny Gill
3904,Monchy 
3906,Stacy Lattisaw 
3908,Fairground Attraction
3916,Home Team
3917,Kid Rock 
3922,Jimmy Beck 
3923,A$AP Ferg
3924,The Soul Sonic Force
3925,Afrika Bambaataa 
3926,Ne-Yo 
3930,Clint Holmes
3934,Dave Loggins
3935,K.W.S.
3939,Cathy Jean and The Roommates
3941,Twista)
3944,The Surfaris
4014,George Duke
3947,Jonas Brothers
3950,Cathy Carroll
3954,M
3955,Polo G 
3956,The Sherrys
3958,"Marques Houston 
3961,Three 6 Mafia
3962,Jay Biz
3963,Michael Franks
3964,The Murmaids
3965,Jhene Aiko
3993,Ritt Momney
3968,Climax
3973,Eugene Church and The Fellows
3974,Travie McCoy
3976,Curtis Lee
4534,Roy Orbison 
3978,Coldplay 
3979,Warren Storm
3983,Patra
3984,Mr. Vegas
3986,Son By Four
3987,The Mixtures
3988,Alessi
3990,Chris J
3992,Ray Smith
3994,Taco
3996,Rene And Ray
3997,Bang
4277,Flash
4001,Queen
4003,Fools Gold
4008,Davy Jones
4011,The Edsels
4016,Giorgio Moroder (
4018,J.J. Barnes
4853,Jim Jones
4024,"Esther Phillips ""Little Esther"""
4029,Jenny Burton
4030,Michael Murphey
4458,K.P. 
4031,A Day To Remember
4032,Kashif
4034,Zendaya
4037,Blues Image
4612,Cal Smith
4036,DJ Company
4806,Stacy Barthe
4619,His Electric Eclectics
4040,Joe 
4041,Lawrence Welk His Orchestra And Chorus
4048,Lorne Greene
4051,Vance Joy
4049,Baby Cortez
4066,95 South
4055,Jim Steinman
4056,Falco
4058,Benzino
4062,The Eternals
4063,Sammy Masters
4255,Sarah Dash
4064,Maynard Ferguson
4304,Musiq Soulchild
4072,Patra 
4073,The Wild Pair)
4077,Janie Grant
4079,SAINt JHN
4080,Rozes
4081,UTFO
4082,Arizona Zervas
4086,10cc
4088,MAGIC!
4090,The Temptations
4091,Lindisfarne
4094,Jo Jo Gunne
4095,Savoy Brown
4096,Choirboys
4098,The Gestures
4099,The Third Rail
4103,Bonnie Raitt
4104,Luis Cardenas
4105,Joji
4106,Big Audio
4107,Spencer with the Sonia Pryor Choir
4109,ABBA
4113,Lolita
4114,The Jaynetts
4115,The East Side Boyz
4594,Donna Fargo
4116,Dean Martin 
4117,Mary Lambert
4118,Jimmy Ryser
4119,Christie
4122,Larry Hall
4124,Dave Days
4126,Diesel
4127,Tom Johnston
4128,Donna McDaniel
4131,Brotherhood Of Man
4133,Great White
4136,Voices Of Theory
4139,James Arthur
4140,Mis-Teeq
4772,Claudette Ortiz
4141,The Detroit Guitar Band
4143,The Band Of The Black Watch
4145,Frankie Ford
4146,Jack Eubanks
4147,Vanilla Fudge
4148,Terry Jacks
4149,Adrian Baker
4150,Gidea Park 
4151,Cast Of Rent
4152,Grace Slick
4153,Leon Redbone
4155,The Tempos
4157,Chevelle
4416,T
4159,RBD
4161,Sarah Vaughan
4162,Donna Allen
4163,Smart E's
4165,Clubland 
4166,Roberta Flack With Maxi Priest
4167,Planet Soul
4169,Rosanne Cash
4170,Metro Station
4171,Goddess
4173,Junior
4174,Yung Berg 
4175,Arianna 
4178,Joe Dolce
4179,5 Satins
4181,The Five Du-Tones
4182,Ian Matthews
4183,Marion Worth
4186,Too Short 
4187,Jay Ferguson
4189,Magic Lanterns
4193,Benny Bell
4197,The Flaming Lips
4200,Clocks
4202,Aaron Neville
4203,Mark Chesnutt
4206,Johnny Paycheck
4207,Tony Sunshine
4700,Ian Whitcomb And Bluesville
4208,Lumidee 
4210,Patrick Swayze (
4211,: Pat Upton
4213,Tal Bachman
4214,The Chartbusters
4215,High Valley
4216,The Ramones
4217,Matthew Santos
4218,JAY Z
4219,Haysi Fantayzee
4222,Eightball 
4223,Tela 
4224,Mobb Deep
4225,Michael Cooper
4385,Vika Jigulina
4227,Dollar
4228,20 Fingers 
4230,The Sunshine Band
4908,Link
4233,Mickey Murray
4236,Big Sean 
4237,Kim
4238,Mel 
4239,The Five
4240,John Rich 
4241,The Ting Tings
4242,John Rich
4243,Matthew Sweet
4244,Blue Magic
4246,Mahalia Jackson
4791,Morgan Wallen 
4247,Marc Cohn
4250,BT
4251,Rebekah
4253,Frijid Pink
4254,Isyss
4258,Tommy Cash
4259,Connie Stevens
4260,Shirley
4261,Laverne 
4262,E.C. Beatty
4265,Larry Carlton
4266,Frank Ocean 
4268,Slave
4269,Ian Lloyd
4270,Allan Clarke
4274,B. Fresh
4275,Doc Box 
4276,Johnny Williams
4278,Phil McLean
4394,Steppenwolf
4282,Ball Greezy
4283,Snoop Dogg 
4285,Lady Saw
4286,Vitamin C 
4288,Jay ""Bird"" Uzzell"
4290,2Cellos
4291,Big Tigger
4294,The Brecker Brothers
4295,Men At Large
4296,Jake Holmes
4300,U.N.V.
4303,Timothy B. Schmit
4305,Chris Young 
4308,Destiny's Child 
4309,Goanna
4310,Cutty
4314,Jameson Rodgers
4316,Soul Brothers Six
4320,George Michael 
4324,Marshall Crenshaw
4326,Trey Lorenz
4327,Full Force
4331,SWV (
4332,Frank Sinatra
4645,The Lost Generation
4336,Clint Black
4341,Our Lady Peace
4342,Buchanan Brothers
4343,Chicory
4344,John Gary
4345,The Impalas
4347,Manu Dibango
4348,Shirley Ellis
4349,King Curtis And The Noble Knights
4350,Young-Holt Unlimited
4352,Stone Temple Pilots
4353,Moby 
4354,Voyage
4355,Tim McGraw 
4356,Alpha Team
4357,Andy Fairweather Low
4358,Doctor And The Medics
4359,Pressha
4873,Quicksilver Messenger Service
4360,Silvetti
4361,Pauline And Their Versatility Birds
4362,Birdlegs 
4364,E-40 (
4365,Fortune
4371,The Preludes Five
4373,Oakenfold 
4375,Stars On
4497,Rockpile
4376,Katy Perry
4377,The Wiseguys
4378,Ted Taylor
4379,Young Buck 
4380,Benjamin Orr
4382,The Raconteurs
4386,Edward Maya 
4387,Duals
4388,Scorpions
4389,Slim Thug 
4395,Mr. Acker Bilk
4396,Nicole Renee
4398,Carole Bayer Sager
4399,Chris Norman
4401,Slim Jxmmi 
4402,Malo
4403,Elvis Crespo
4404,Clout
4407,Jimmy Gilmer And The Fireballs
4408,BrockHampton
4409,Jerry Garcia
4410,Rusty York
4412,Francesco Yates
4414,Patrick Stump
4415,Biddu Orchestra
4418,Corina
4419,Nocera
4420,The Jamies
4421,Rolf Harris
4425,The Parade
4426,Coko
4428,Lea
4429,Lil' Flip 
4430,Daze
4432,The Buzzy Bunch
4435,Cerrone
4436,Charm Farm
4437,Al Casey
4438,Cindy Bullens
4440,The Sidekicks
4442,Jason Derulo 
4443,Westlife
4444,The Neighbourhood
4445,Nino Tempo
4446,April Stevens 
4449,Deep Forest
4450,Wadsworth Mansion
4451,Florence Welch
4452,Beau Coup
4453,Stephanie Mills
4459,The Mastermixers
4460,Jive Bunny 
4463,Smith
4466,Tori Kelly
4467,Chris Lane 
4471,Rampage 
4473,Michael Henderson
4920,Alison Krauss + Union Station
4474,The Veronicas
4479,Afrojack 
4810,Bonham
4484,Tre
4485,Lennon Stella
4487,Breathless
4492,The Wailers
4493,Cico P
4498,Marc Almond
4501,Mark Dinning
4502,Meri Wilson
4503,Marc
4506,Travis 
4507,Kenny Rogers 
4508,The Rolling Stones
4510,Restless Heart 
4511,Keak Da Sneak
4512,E-40 
4513,The Human League
4515,Rupee
4516,The Moonglows
4517,Harvey 
4520,Rakim 
4522,Jerry Fuller
4523,A.L.T. And The Lost Civilization
4525,98 Degrees
4526,The Scaffold
4528,Estelle
4532,Frankie J 
4537,The Wonders
4538,Gabriel And The Angels
4539,Sheb Wooley
4540,Yella Beezy
4543,The Poppy Family (
4546,Georgie Fame
4549,Homer And Jethro
4781,How I Became The Bomb
4550,The Beach Boys
4551,Katy Tiz
4552,Miss Toni Fisher
4553,The Five Blobs
4554,Randy Newman 
4559,Casha
4560,Double
4562,Dexys Midnight Runners
4564,Ernie Fields
4565,Qkumba Zoo
4566,NewSong
4568,Arlo Guthrie
4569,The Spacemen
4571,The Novas
4849,Larry Santos
4573,The Spokesmen
4575,Frankie Miller
4577,The Islanders
4578,Felony
4580,Gabby Barrett
4581,Nelly 
4584,The Verve Pipe
4586,Brother Beyond
4587,Gary Criss
4590,Blanco Brown
4591,Camouflage
4592,The Tune Rockers
4596,2Gether
4597,Hagood Hardy
4599,Bobby Peterson Quintet
4601,Snail
4603,Las Ketchup
4604,The Raindrops
4605,Roger Whittaker
4609,Jerry Landis
4610,Jack Nitzsche
4611,Johnny Lytle
4614,Theola Kilgore
4615,Jeff Bates
4617,Cymande
4618,Grandmaster Flash
4621,Morrissey
4622,The James Boys
4627,Jay Black
4628,The Registers
4784,The Grateful Dead
4629,Tenacious D
4632,Celine Dion 
4635,Tay-K
4638,Method Man
4639,M. Shadows And Synyster Gates
4640,Good Charlotte 
4644,Johnny Restivo
4646,Sara Ramirez
4647,The Walker Bros.
4648,Notorious
4650,Ernie Freeman
4651,Ferlin Husky
4652,Tag
4653,JD
4654,Jagged Edge 
4655,Soulsister
4656,Gogi Grant
4657,Julie Rogers
4661,Geto Boys 
4662,The Four Aces
4665,Joey Scarbury
4666,Peter Nero
4667,The Mainstreeters
4668,Joe Simon 
4670,Joel Diamond
4672,The Casinos
4673,Machine
4674,The Outlaws
4987,Voyce
4677,BlackHawk
4679,Yvonne
4680,Elan 
4682,Jennifer Hudson 
4686,B.G. The Prince Of Rap
4687,S.O.A.P.
4688,Melba Moore
4692,Keala Settle 
4706,Green Jelly
4693,2nu
4695,Bob Geldof
4696,Trevor Guthrie
4697,Armin van Buuren 
4699,Bill LaBounty
4704,Blueface
4705,Roy Drusky
4709,DragonForce
4710,Elton John
4712,L.V.
4714,Fruit De La Passion
4718,Kicking
4813,Graham Parker 
4719,Alive 
4720,Tinie Tempah 
4995,The Assembled Multitude
4721,The Classics
4723,Lake
4724,The Spencer Davis Group
5074,Toronto
4727,Rocky Burnette
4728,The Teddy Bears
4729,Doris Duke
4730,Grouplove
4731,DJ Frank E
4733,Outasight
4734,Hot Chelle Rae
4735,The Chiffons
4736,Mello-Kings
4741,Cozy Cole
4743,Fireballs
4744,Kris Jensen
4749,Capleton
4751,Eileen Rodgers
4752,Chubb Rock
4754,The Presidents
4757,The Jimmy Castor Bunch
4758,Clarence Ashe
4759,Cooker
4760,Lee Andrews And The Hearts
4761,La Mari De Chambao Y Tommy Torres
4762,Kimberly Scott
4763,Oaktown's 3.5.7
4764,Jim Stafford
4766,Kevin Lyttle 
4767,Autograph
4769,Gorilla Zoe 
4770,The Juniors with Freddy Cannon
4771,Boys Like Girls 
5065,Jimmy Ricks
4773,Jack Harlow
4774,Prince Markie Dee And The Soul Convention
4775,Kandi Girl
4778,OG Maco 
4779,Queen Latifah
4782,The Salutations
4785,Five Finger Death Punch
4786,The Church
4788,The Frogmen
4789,Terry Black
4790,Ambjaay
4793,Laura Nyro
4798,Tom Scott
4800,Norman Connors
4801,24kGoldn
4802,The Pack
4805,Debra Laws
4807,Lady Gaga
4809,Simon Stokes/Nighthawks
4811,Freshlyground
4878,Pet Shop Boys 
4821,Helen Shapiro
4823,Tora Tora
4824,Missing Persons
4825,Philip Bailey
4826,Yoko Ono
4827,Ashanti
4828,Cher Lloyd
4829,Chris Daughtry
4832,Plies Or OJ Da Juiceman
4835,Yellaklaw
4837,Brooks O'Dell
4838,Don Shirley Trio
4839,Wendy And Lisa
4841,Mr. Probz
4842,Kaleo
4997,J. Dash
4843,Josh Thompson
4846,fun. 
4847,The Osmonds
4851,Selena Gomez
4852,Bill Brandon
4854,Soko
4901,Linda Ronstadt 
4855,Aaliyah 
4859,Refugee Allstars
5029,Madleen Kane
4860,Little River Band
4869,YFN Lucci
4862,The Postal Service
4863,WE the Kings 
4865,Paul Stookey
4867,Toni Fisher
4870,Austin Mahone
4872,Moving Pictures
5069,Maria Mena
4874,The Percells
4875,David Jones
4876,The Monroes
4877,Giggles
4879,Athenaeum
4880,Melissa Lawson
4884,Violator 
4886,The Tams
4888,Cam'ron
4890,The Harptones
4893,Duke 
4898,Niki Haris
4899,Jellybean 
4958,Nyasia
4902,Ramsey Lewis
5021,Ray LaMontagne
4903,DJ Miko
4905,Ironhorse
4906,David Williams
4907,Andy 
4910,Shanice
4911,Motherlode
4916,Robin Lane 
4917,The Dreamlovers
4918,Bros
4919,Kellie Coffey
4924,Diplo With Justin Bieber
4926,Chris Forde
4927,Peter Sarstedt
4930,Tommy Mara
4931,Jessica Simpson 
4932,Holly Brook
4933,The Calling
4934,Kat DeLuna 
4936,Oxo
4937,Alison Krauss
4940,Clyde McPhatter And Bill Pinkney
4942,Laid Back
4943,Grin
4963,CJ
4944,Hollis
4945,ScHoolboy Q 
4946,Beenie Man
4947,IamSU!
4948,Jonn Hart 
4951,The Shindogs
4952,The Sports
4953,Tay Dizm
4954,Dolla 
4957,Zebra
4959,The Genies
4965,Bobby Powell
4966,Ex-Girlfriend
4969,Alex Band Or Chad Kroeger
4970,Five Special
4972,Jack
4973,Jack 
4974,Rihanna 
4975,The Rebels
4976,G.R.L.
4977,Kool Mo Dee
4978,Dru Hill 
4982,HIM
4983,T .I.
4984,Fat Boys 
4985,Billy Vera
4989,The Ly - Dells
4990,The Twilights
4992,The Union Gap 
4993,The Dap-Kings Horns
4996,Sam The Sham and the Pharaohs
4998,F.R. David
4999,Tommy Roe
5002,The Rude Boys
5006,Voices
5007,The Yellow Balloon
5008,Ant Saunders
5010,Nolan Thomas
5011,Jidenna
5012,Janelle Monae 
5013,The Ivy Three
5020,Grace Potter
5025,Family Cookin'
5026,Limmie 
5027,Aaron Lines
5028,Cast Of Hairspray
5031,The Slades
5032,April Wine
5034,Neil Diamond
5035,The Caravelles
5036,The Triplets
5037,Dawn Penn
5038,William Bell
5039,The Jones Girls
5040,VEDO
5043,Jimmy Somerville
5044,Sabi
5048,The African Children's Choir
5050,Lauren Daigle
5051,Ponderosa Twins + One
5053,The Real Thing
5054,Fireflies
5056,The Rugbys
5059,Thurl Ravenscroft
5061,Johnny Mathis 
5062,Olive
5063,Yazz
5064,Jussie Smollett 
5066,LaVern Baker 
5067,Az Yet
5068,Geils
5071,John Farnham
5072,Chris Crosby
5073,Joe Fagin
5076,Billie Ray Martin
5077,Jim Messina
5078,Kenny Loggins 
5080,The McCrarys
5081,Bad Wolves
